id,name,lat,lon,countryCode,lat_round,lon_round,zone
2359608,Piaski,51.13892,22.84856,PL,51,23,11
2361946,Ostrow Lubelski,51.49416,22.852871,PL,51,23,11
2548851,Leczna,51.301208,22.88135,PL,51,23,11
2507943,Ludwin,51.34605,22.905809,PL,51,23,11
2483649,Milejow,51.232262,22.924431,PL,51,23,11
2504616,Zwierzyniec,50.613998,22.975121,PL,51,23,11
2504581,Szczebrzeszyn,50.694988,22.97954,PL,51,23,11
2493918,Trawniki,51.13633,22.998159,PL,51,23,11
2490183,Izbica,50.88728,23.152479,PL,51,23,11
2482211,Krasnystaw,50.984638,23.1742,PL,51,23,11
2475687,Krasnobrod,50.545509,23.213079,PL,51,23,11
2501362,Rejowiec Fabryczny,51.11414,23.24724,PL,51,23,11
2504385,Zamosc,50.723141,23.251961,PL,51,23,11
2507901,Rejowiec,51.091339,23.281919,PL,51,23,11
2481389,Sawin,51.274429,23.43375,PL,51,23,11
2497714,Chelm,51.14312,23.4716,PL,51,23,11
2484846,Pruchnik,49.9062,22.515539,PL,50,23,11
2494554,Rozborz,50.056149,22.54686,PL,50,23,11
2481007,Sieniawa,50.177898,22.609541,PL,50,23,11
2508180,Rokietnica,49.89983,22.64171,PL,50,23,11
2498704,Biszcza,50.401459,22.650631,PL,50,23,11
2502239,Jaroslaw,50.016232,22.677759,PL,50,23,11
2508119,Tarnogrod,50.360901,22.741739,PL,50,23,11
2487852,Przemysl,49.784981,22.767281,PL,50,23,11
2485926,Zurawica,49.823479,22.789249,PL,50,23,11
2497060,Radymno,49.947201,22.82375,PL,50,23,11
2503874,Khyriv,49.533321,22.85236,UA,50,23,11
2480618,Aleksandrow,50.466301,22.89225,PL,50,23,11
2513436,Medyka,49.80526,22.922291,PL,50,23,11
2521992,Murovanoye,49.521431,22.936701,UA,50,23,11
2519425,Lukowa,50.37426,22.943489,PL,50,23,11
2522499,Oleszyce,50.1675,23.034809,PL,50,23,11
2520940,Jozefow,50.48119,23.054041,PL,50,23,11
2515060,Lubaczow,50.157001,23.12339,PL,50,23,11
2520402,Cieszanow,50.24564,23.13163,PL,50,23,11
2516255,Sambir,49.518299,23.197519,UA,50,23,11
2513983,Ralevka,49.50053,23.24058,UA,50,23,11
2521676,Narol,50.349251,23.32679,PL,50,23,11
2519579,Horyniec-Zdroj,50.191521,23.36277,PL,50,23,11
2514883,Sudovaya Vishnya,49.788921,23.372181,UA,50,23,11
2522000,Yavoriv,49.938641,23.38254,UA,50,23,11
2515219,Tomaszow Lubelski,50.44767,23.416161,PL,50,23,11
2522152,Belzec,50.384529,23.438391,PL,50,23,11
2513759,Rudki,49.653061,23.48702,UA,50,23,11
2513416,Serednye,48.540428,22.50696,UA,49,23,11
2517679,Ustrzyki Dolne,49.430401,22.593809,PL,49,23,11
2517574,Poroshkovo,48.66832,22.753281,UA,49,23,11
2511050,Svalyava,48.548531,22.995781,UA,49,23,11
2512510,Staryy Sambor,49.43856,23.000561,UA,49,23,11
2522505,Turka,49.15411,23.029671,UA,49,23,11
2521086,Nelipyno,48.561008,23.03146,UA,49,23,11
2520058,Volovets,48.710899,23.185101,UA,49,23,11
2510271,Bereznyky,48.514061,23.21982,UA,49,23,11
2513076,Podbuzh,49.334831,23.248871,UA,49,23,11
2511969,Skhodnitsa,49.201279,23.361691,UA,49,23,11
2515550,Dublyany,49.498322,23.38718,UA,49,23,11
2520955,Boryslav,49.28672,23.432381,UA,49,23,11
2517060,Slavske,48.84734,23.445869,UA,49,23,11
2519120,Capleni,47.716671,22.5,RO,48,23,11
2520502,Okoritofulpos,47.918621,22.508101,HU,48,23,11
2515151,Fehergyarmat,47.98333,22.51667,HU,48,23,11
2522228,Santau,47.51667,22.51667,RO,48,23,11
2516656,Strabychovo,48.392471,22.543079,UA,48,23,11
2514868,Cauas,47.566669,22.549999,RO,48,23,11
2512075,Tyukod,47.853779,22.563299,HU,48,23,11
2513680,Porcsalma,47.883331,22.566669,HU,48,23,11
2521106,Rakoshyno,48.467129,22.59687,UA,48,23,11
2511366,Nove Davydkovo,48.44133,22.621639,UA,48,23,11
2519110,Berehove,48.205551,22.64418,UA,48,23,11
2519688,Moftinu Mare,47.666672,22.66667,RO,48,23,11
2522001,Csenger,47.835819,22.68096,HU,48,23,11
2512581,Craidorolt,47.616669,22.700001,RO,48,23,11
2521855,Vary,48.12207,22.712811,UA,48,23,11
2518505,Doba,47.73333,22.716669,RO,48,23,11
2511247,Mukacheve,48.43919,22.717791,UA,48,23,11
2511277,Vynohradiv,48.150002,22.76667,UA,48,23,11
2518842,Vetis,47.799999,22.76667,RO,48,23,11
2513195,Ganes,47.533329,22.783331,RO,48,23,11
2521510,Dorolt,47.849998,22.816669,RO,48,23,11
2517689,Chynadiyovo,48.481789,22.821699,UA,48,23,11
2514593,Vylok,48.10915,22.83865,UA,48,23,11
2521072,Beltiug,47.549999,22.85,RO,48,23,11
2513691,Lazuri,47.849998,22.866671,RO,48,23,11
2511752,Satu Mare,47.799999,22.883329,RO,48,23,11
6355177,Ardud,47.633331,22.883329,RO,48,23,11
2518559,Bobovo,48.071659,22.895849,UA,48,23,11
2510253,Paulesti,47.783329,22.91667,RO,48,23,11
2516902,Viile Satu Mare,47.666672,22.950001,RO,48,23,11
2522419,Socond,47.566669,22.950001,RO,48,23,11
2511102,Micula,47.900002,22.950001,RO,48,23,11
2511032,Botiz,47.833328,22.950001,RO,48,23,11
2513103,Pidvynohradiv,48.139469,22.971939,UA,48,23,11
2519880,Odoreu,47.799999,23,RO,48,23,11
2517576,Halmeu,47.966671,23.01667,RO,48,23,11
2513649,Culciu Mic,47.76667,23.033331,RO,48,23,11
2521836,Irshava,48.316669,23.03846,UA,48,23,11
2509402,Turulung,47.933331,23.08333,RO,48,23,11
2511930,Homorodu de Jos,47.666672,23.08333,RO,48,23,11
2521923,Bilky,48.315029,23.132481,UA,48,23,11
2521451,Livada,47.866669,23.133329,RO,48,23,11
2519685,Korolevo,48.15247,23.136589,UA,48,23,11
2517523,Mediesu Aurit,47.783329,23.15,RO,48,23,11
2509463,Baita de sub Codru,47.533329,23.15,RO,48,23,11
2511010,Batarci,48.033329,23.16667,RO,48,23,11
2509406,Rokosovo,48.210178,23.176241,UA,48,23,11
2520726,Valea Vinului,47.716671,23.183331,RO,48,23,11
2521108,Apa,47.76667,23.200001,RO,48,23,11
2520964,Turt,47.98333,23.216669,RO,48,23,11
2513794,Barsau de Sus,47.599998,23.216669,RO,48,23,11
2519464,Gherta Mica,47.933331,23.23333,RO,48,23,11
2510128,Kryva,48.17234,23.236469,UA,48,23,11
2513306,Crucisor,47.683331,23.25,RO,48,23,11
2509934,Kushnytsya,48.43988,23.25816,UA,48,23,11
2518011,Dovhe,48.365269,23.279039,UA,48,23,11
2519522,Seini,47.75,23.283331,RO,48,23,11
2517199,Orasu Nou,47.833328,23.283331,RO,48,23,11
2513113,Lysychovo,48.496769,23.289921,UA,48,23,11
2519783,Khust,48.179298,23.299089,UA,48,23,11
2519529,Salsig,47.533329,23.299999,RO,48,23,11
2521722,Calinesti-Oas,47.900002,23.299999,RO,48,23,11
2513106,Pomi,47.700001,23.316669,RO,48,23,11
2520898,Camarzana,48,23.316669,RO,48,23,11
2513674,Iza,48.215248,23.328659,UA,48,23,11
2511996,Miresu Mare,47.5,23.33333,RO,48,23,11
2520320,Farcasa,47.583328,23.33333,RO,48,23,11
2521455,Tarsoltel,47.950001,23.35,RO,48,23,11
2522084,Ardusat,47.650002,23.366671,RO,48,23,11
2516480,Lypcha,48.261082,23.38336,UA,48,23,11
2514994,Vama,47.833328,23.4,RO,48,23,11
2519694,Bixad,47.933331,23.4,RO,48,23,11
2520144,Vyshkovo,48.04911,23.421129,UA,48,23,11
2513130,Satulung,47.566669,23.433331,RO,48,23,11
2522319,Negresti-Oas,47.866669,23.433331,RO,48,23,11
2514989,Horinchovo,48.27076,23.43475,UA,48,23,11
2521060,Somcuta Mare,47.51667,23.466669,RO,48,23,11
2522253,Certeze,47.900002,23.466669,RO,48,23,11
2520121,Berezovo,48.309429,23.474001,UA,48,23,11
2516345,Tautii Magherus,47.650002,23.48333,RO,48,23,11
2522222,Kopashnovo,48.2197,23.48457,UA,48,23,11
2509564,Bushtyno,48.051208,23.48579,UA,48,23,11
2516318,Budureasa,46.666672,22.5,RO,47,23,11
2522085,Auseu,47.033329,22.5,RO,47,23,11
3125480,Vadu Crisului,46.98333,22.51667,RO,47,23,11
2510075,Suncuius,46.933331,22.533331,RO,47,23,11
3108126,Foglas,47.25,22.533331,RO,47,23,11
2519528,Balc,47.283329,22.533331,RO,47,23,11
2509520,Pietroasa,46.583328,22.549999,RO,47,23,11
2512837,Marca,47.216671,22.566669,RO,47,23,11
2519786,Tasnad,47.48333,22.58333,RO,47,23,11
2509576,Cehal,47.383331,22.6,RO,47,23,11
2515036,Halmasd,47.150002,22.616671,RO,47,23,11
2521148,Bratca,46.933331,22.616671,RO,47,23,11
2511880,Borod,46.98333,22.633329,RO,47,23,11
2521049,Ip,47.23333,22.65,RO,47,23,11
2512251,Plopis,47.133331,22.683331,RO,47,23,11
2516004,Bulz,46.916672,22.683331,RO,47,23,11
2521793,Valcau de Jos,47.116669,22.73333,RO,47,23,11
3123969,Nusfalau,47.200001,22.73333,RO,47,23,11
3120012,Bobota,47.383331,22.76667,RO,47,23,11
3116454,Simleu Silvaniei,47.23333,22.799999,RO,47,23,11
3127059,Supuru de Jos,47.466671,22.799999,RO,47,23,11
3126278,Maeriste,47.316669,22.799999,RO,47,23,11
3107133,Ciucea,46.950001,22.816669,RO,47,23,11
3113549,Sarmasag,47.349998,22.83333,RO,47,23,11
3130698,Banisor,47.116669,22.85,RO,47,23,11
3121796,Periceiu,47.23333,22.883329,RO,47,23,11
3127489,Horoatu Crasnei,47.133331,22.883329,RO,47,23,11
3126331,Cizer,47.066669,22.883329,RO,47,23,11
3117623,Chiesd,47.383331,22.883329,RO,47,23,11
3111769,Poeni,46.916672,22.9,RO,47,23,11
3127046,Crasna,47.166672,22.9,RO,47,23,11
3121679,Bocsa,47.299999,22.91667,RO,47,23,11
3123106,Bogdand,47.416672,22.933331,RO,47,23,11
3111157,Mesesenii de Jos,47.150002,22.98333,RO,47,23,11
3108269,Hereclean,47.25,23.01667,RO,47,23,11
3114097,Calatele,46.76667,23.01667,RO,47,23,11
3123688,Hodod,47.400002,23.033331,RO,47,23,11
3130739,Zalau,47.200001,23.049999,RO,47,23,11
3113420,Huedin,46.866669,23.049999,RO,47,23,11
3117420,Criseni,47.23333,23.049999,RO,47,23,11
3107139,Buciumi,47.033329,23.066669,RO,47,23,11
3127099,Salatig,47.366669,23.133329,RO,47,23,11
6615443,Mirsid,47.23333,23.133329,RO,47,23,11
6615444,Bogdanesti,46.633331,23.133329,RO,47,23,11
3124215,Almasu,46.950001,23.133329,RO,47,23,11
6615440,Cuzaplac,46.966671,23.200001,RO,47,23,11
6615442,Jibou,47.26667,23.25,RO,47,23,11
3104324,Creaca,47.200001,23.25,RO,47,23,11
3105257,Aghiresu-Fabricei,46.883331,23.25,RO,47,23,11
3104226,Somes-Odorhei,47.316669,23.26667,RO,47,23,11
3110305,Hida,47.066669,23.283331,RO,47,23,11
3112795,Ulmeni,47.466671,23.299999,RO,47,23,11
3121849,Capusu Mare,46.783329,23.299999,RO,47,23,11
3130279,Napradea,47.366669,23.316669,RO,47,23,11
3034475,Galgau Almasului,47.200001,23.33333,RO,47,23,11
2971286,Balan,47.150002,23.33333,RO,47,23,11
2968744,Surduc,47.25,23.35,RO,47,23,11
3019699,Gilau,46.732449,23.36174,RO,47,23,11
2991546,Babeni,47.299999,23.4,RO,47,23,11
3012636,Sanpaul,46.883331,23.41667,RO,47,23,11
3029041,Garbou,47.150002,23.433331,RO,47,23,11
3008719,Savadisla,46.683331,23.450001,RO,47,23,11
3129937,Letca,47.333328,23.450001,RO,47,23,11
2971357,Baisoara,46.583328,23.466669,RO,47,23,11
3029987,Valea Chioarului,47.433331,23.48333,RO,47,23,11
3013877,Floresti,46.745739,23.49375,RO,47,23,11
3110589,Varfurile,46.316669,22.51667,RO,46,23,11
2977772,Dobra,45.916672,22.566669,RO,46,23,11
2976444,Bautar,45.51667,22.566669,RO,46,23,11
2995107,Nucet,46.466671,22.58333,RO,46,23,11
2989187,Halmagiu,46.26667,22.58333,RO,46,23,11
2989569,Vata de Jos,46.183331,22.6,RO,46,23,11
2991431,Ilia,45.933331,22.65,RO,46,23,11
2993331,Baia de Cris,46.166672,22.716669,RO,46,23,11
3036646,Luncoiu de Jos,46.099998,22.76667,RO,46,23,11
3120211,Brad,46.133331,22.783331,RO,46,23,11
3031389,Ghelar,45.716671,22.783331,RO,46,23,11
2973355,Vetel,45.900002,22.816669,RO,46,23,11
2989525,Criscior,46.116669,22.866671,RO,46,23,11
3028745,Totesti,45.566669,22.883329,RO,46,23,11
3011123,Teliucu Inferior,45.716671,22.883329,RO,46,23,11
2974235,Hunedoara,45.75,22.9,RO,46,23,11
2978344,Deva,45.883331,22.9,RO,46,23,11
2975273,Soimus,45.916672,22.9,RO,46,23,11
3033500,Bucuresci,46.133331,22.9,RO,46,23,11
2973918,Baita,46.033329,22.9,RO,46,23,11
2976600,Buces,46.183331,22.933331,RO,46,23,11
2979880,Salasu de Sus,45.51667,22.950001,RO,46,23,11
2993830,Hateg,45.616669,22.950001,RO,46,23,11
3032556,Harau,45.900002,22.950001,RO,46,23,11
3028296,Certeju de Sus,45.966671,22.966669,RO,46,23,11
2987513,Bucium-Orlea,45.583328,22.966669,RO,46,23,11
2976195,Albac,46.450001,22.966669,RO,46,23,11
2988542,Calan,45.73333,22.98333,RO,46,23,11
3021670,Simeria,45.849998,23.01667,RO,46,23,11
2977648,Berca,45.650002,23.01667,RO,46,23,11
2990908,Sohodol,46.349998,23.033331,RO,46,23,11
2976608,Campeni,46.366669,23.049999,RO,46,23,11
2985849,Abrud,46.26667,23.066669,RO,46,23,11
2983485,Rapoltu Mare,45.866669,23.066669,RO,46,23,11
3010908,Bosorod,45.683331,23.08333,RO,46,23,11
2991877,Pui,45.51667,23.1,RO,46,23,11
2973338,Bistra,46.383331,23.1,RO,46,23,11
3014084,Turdas,45.849998,23.116671,RO,46,23,11
2976942,Blidesti,46.299999,23.133329,RO,46,23,11
2977462,Orastioara de Sus,45.73333,23.16667,RO,46,23,11
3037253,Beriu,45.783329,23.183331,RO,46,23,11
3006283,Orastie,45.833328,23.200001,RO,46,23,11
3037095,Lupsa,46.366669,23.200001,RO,46,23,11
3037726,Geoagiu,45.916672,23.200001,RO,46,23,11
3010626,Zlatna,46.116669,23.216669,RO,46,23,11
3014175,Romos,45.833328,23.283331,RO,46,23,11
3013069,Baia de Aries,46.383331,23.283331,RO,46,23,11
3007508,Sibot,45.950001,23.33333,RO,46,23,11
2999260,Cugir,45.833328,23.366671,RO,46,23,11
3036256,Salistea-Deal,45.900002,23.4,RO,46,23,11
3032688,Metes,46.099998,23.41667,RO,46,23,11
3016820,Vurpar,46,23.466669,RO,46,23,11
3000072,Pianu de Sus,45.900002,23.48333,RO,46,23,11
2993779,Breznita Ocol,44.666672,22.61833,RO,45,23,11
2980550,Isverna,44.979721,22.629169,RO,45,23,11
2976384,Drobeta-Turnu Severin,44.631939,22.656111,RO,45,23,11
2996006,Izvoru Barzii,44.706669,22.67417,RO,45,23,11
3028343,Simian,44.61417,22.70722,RO,45,23,11
2998097,Malovat,44.704441,22.73111,RO,45,23,11
3033773,Ponoarele,44.973888,22.764441,RO,45,23,11
2995404,Hinova,44.540562,22.776939,RO,45,23,11
2980317,Bala,44.883888,22.83333,RO,45,23,11
3005360,Rau de Mori,45.48333,22.85,RO,45,23,11
3035727,Pades,45.01667,22.85,RO,45,23,11
2988350,Livezile,44.512218,22.863331,RO,45,23,11
2978072,Cazanesti,44.723331,22.89056,RO,45,23,11
2981579,Glogova,44.928059,22.90667,RO,45,23,11
3036724,Prunisor,44.60944,22.915279,RO,45,23,11
3003859,Floresti,44.763062,22.947781,RO,45,23,11
3027763,Tismana,45.049999,22.966669,RO,45,23,11
2999296,Godinesti,45,22.966669,RO,45,23,11
2967108,Motru,44.803329,22.971939,RO,45,23,11
3002836,Brosteni,44.76083,22.979441,RO,45,23,11
3019193,Tamna,44.566669,23.01667,RO,45,23,11
2987805,Pestisani,45.066669,23.033331,RO,45,23,11
3032340,Samarinesti,44.75,23.049999,RO,45,23,11
2994393,Corcova,44.700001,23.049999,RO,45,23,11
3028838,Vagiulesti,44.716671,23.08333,RO,45,23,11
2996918,Telesti,45,23.08333,RO,45,23,11
3015419,Matasari,44.849998,23.08333,RO,45,23,11
3029799,Voloiacu,44.616669,23.1,RO,45,23,11
2981117,Slivilesti,44.783329,23.133329,RO,45,23,11
2988548,Runcu,45.116669,23.133329,RO,45,23,11
2997185,Baru Mic,45.466671,23.15,RO,45,23,11
3003067,Uricani,45.337311,23.152399,RO,45,23,11
2973495,Negomiru,44.833328,23.16667,RO,45,23,11
3005066,Dragotesti,44.799999,23.16667,RO,45,23,11
3031582,Rovinari,44.916672,23.183331,RO,45,23,11
3030947,Strehaia,44.616669,23.200001,RO,45,23,11
3033881,Lelesti,45.099998,23.200001,RO,45,23,11
2968620,Farcasesti,44.866669,23.200001,RO,45,23,11
2995385,Bolbosi,44.75,23.216669,RO,45,23,11
2978726,Balesti,45.01667,23.216669,RO,45,23,11
3037935,Dragutesti,44.966671,23.23333,RO,45,23,11
3029265,Lupeni,45.360291,23.238319,RO,45,23,11
3027950,Stanesti,45.116669,23.25,RO,45,23,11
2997556,Vulcan,45.383331,23.26667,RO,45,23,11
3036655,Targu Jiu,45.049999,23.283331,RO,45,23,11
3034691,Borascu,44.700001,23.283331,RO,45,23,11
3018246,Urdari,44.799999,23.299999,RO,45,23,11
2981172,Schela,45.166672,23.299999,RO,45,23,11
3031164,Aninoasa,45.409241,23.31505,RO,45,23,11
3028653,Grozesti,44.650002,23.316669,RO,45,23,11
3006183,Turcinesti,45.099998,23.33333,RO,45,23,11
3005218,Danesti,44.966671,23.33333,RO,45,23,11
2978361,Plopsoru,44.783329,23.35,RO,45,23,11
3009436,Petrosani,45.416672,23.366671,RO,45,23,11
2980429,Turceni,44.683331,23.366671,RO,45,23,11
3021244,Butoiesti,44.583328,23.366671,RO,45,23,11
3030656,Argetoaia,44.51667,23.366671,RO,45,23,11
2997210,Ticleni,44.883331,23.4,RO,45,23,11
2990377,Bumbesti-Jiu,45.166672,23.4,RO,45,23,11
3009052,Balanesti,45.066669,23.4,RO,45,23,11
3006787,Petrila,45.450001,23.41667,RO,45,23,11
3031080,Ionesti,44.616669,23.433331,RO,45,23,11
3006170,Scoarta,45.01667,23.450001,RO,45,23,11
2995454,Musetesti,45.150002,23.466669,RO,45,23,11
3036628,Branesti,44.650002,23.466669,RO,45,23,11
2974056,Saulesti,44.799999,23.48333,RO,45,23,11
2985128,Aninoasa,44.75,23.48333,RO,45,23,11
3019733,Kula,43.887779,22.521391,BG,44,23,11
3035560,Negotin,44.226391,22.53083,RS,44,23,11
2980570,Burila Mare,44.452782,22.57361,RO,44,23,11
3037596,Gogosu,44.37389,22.59306,RO,44,23,11
2995854,Bregovo,44.151669,22.6425,BG,44,23,11
2976556,Devesel,44.468891,22.667219,RO,44,23,11
3019436,Jiana Veche,44.390831,22.66861,RO,44,23,11
2987976,Belogradchik,43.62722,22.683611,BG,44,23,11
3017546,Gruia,44.267502,22.70472,RO,44,23,11
3026172,Patulele,44.34528,22.772779,RO,44,23,11
2977764,Garla-Mare,44.209171,22.775,RO,44,23,11
3008611,Dunavtsi,43.921108,22.82111,BG,44,23,11
2977159,Vanju-Mare,44.425282,22.86972,RO,44,23,11
3021128,Vidin,43.990002,22.872499,BG,44,23,11
2970317,Cujmir,44.206669,22.92667,RO,44,23,11
2976358,Salcia,44.140831,22.92778,RO,44,23,11
3030204,Vanatori,44.242779,22.92889,RO,44,23,11
2982343,Calafat,43.991112,22.932779,RO,44,23,11
2991027,Punghina,44.28194,22.934719,RO,44,23,11
2980320,Ciupercenii Noi,43.909721,22.94833,RO,44,23,11
2976855,Obarsia-Camp,44.172218,22.98,RO,44,23,11
2974135,Padina Mica,44.427219,22.9925,RO,44,23,11
3008607,Vladaia,44.349998,23.033331,RO,44,23,11
2979941,Desa,43.866669,23.033331,RO,44,23,11
2996103,Darvari,44.200001,23.049999,RO,44,23,11
2983276,Cetate,44.099998,23.049999,RO,44,23,11
2994778,Poiana Mare,43.916672,23.066669,RO,44,23,11
2981908,Oprisor,44.283329,23.08333,RO,44,23,11
2994274,Maglavit,44.033329,23.1,RO,44,23,11
3020500,Balacita,44.383331,23.133329,RO,44,23,11
3003893,Piscu Vechi,43.900002,23.16667,RO,44,23,11
2975844,Medkovets,43.629719,23.18111,BG,44,23,11
2972470,Unirea,44.150002,23.183331,RO,44,23,11
3022733,Plenita,44.216671,23.183331,RO,44,23,11
3017921,Motatei,44.083328,23.200001,RO,44,23,11
2973672,Seaca de Camp,43.933331,23.216669,RO,44,23,11
2979921,Orodelu,44.23333,23.23333,RO,44,23,11
2976996,Lom,43.813889,23.236111,BG,44,23,11
3016392,Carpen,44.333328,23.25,RO,44,23,11
2994959,Caraula,44.183331,23.25,RO,44,23,11
2980340,Rastu,43.883331,23.283331,RO,44,23,11
3033495,Izvoare,44.150002,23.283331,RO,44,23,11
3017945,Grecesti,44.450001,23.283331,RO,44,23,11
3023238,Galicea Mare,44.099998,23.299999,RO,44,23,11
3026925,Bailesti,44.01667,23.35,RO,44,23,11
2986335,Yakimovo,43.643059,23.367781,BG,44,23,11
2996798,Vela,44.283329,23.41667,RO,44,23,11
3016959,Giubega,44.116669,23.41667,RO,44,23,11
2990085,Salcuta,44.25,23.433331,RO,44,23,11
3000446,Cernatesti,44.450001,23.433331,RO,44,23,11
3005282,Vulchedrum,43.696388,23.444719,BG,44,23,11
3028535,Cioroiasu,44.083328,23.450001,RO,44,23,11
2992925,Afumati,44,23.466669,RO,44,23,11
2980488,Pirot,43.153061,22.586109,RS,43,23,11
2969612,Trun,42.835281,22.65167,BG,43,23,11
3034699,Chiprovtsi,43.384171,22.880831,BG,43,23,11
2991537,Breznik,42.74139,22.89806,BG,43,23,11
3036348,Dragoman,42.918892,22.931669,BG,43,23,11
2987658,Batanovtsi,42.59972,22.95056,BG,43,23,11
2972696,Radomir,42.544441,22.957781,BG,43,23,11
2969316,Pernik,42.599998,23.033331,BG,43,23,11
3006767,Slivnitsa,42.849998,23.033331,BG,43,23,11
3007259,Godech,43.014999,23.04417,BG,43,23,11
2999485,Berkovitsa,43.236111,23.12583,BG,43,23,11
3013766,Bozhurishte,42.75,23.200001,BG,43,23,11
3033635,Kostinbrod,42.816669,23.216669,BG,43,23,11
2978524,Montana,43.412498,23.225,BG,43,23,11
3038520,Vurshets,43.195278,23.28611,BG,43,23,11
2990727,Sofia,42.69751,23.32415,BG,43,23,11
3008809,Boychinovtsi,43.472221,23.335831,BG,43,23,11
2994981,Svoge,42.966671,23.35,BG,43,23,11
3021124,Krivodol,43.374439,23.48444,BG,43,23,11
2979109,Vinica,41.882778,22.509171,MK,42,23,11
2996628,Oraovica,41.625832,22.51333,MK,42,23,11
2998404,Podares,41.613892,22.542219,MK,42,23,11
3003661,Blatec,41.83778,22.57806,MK,42,23,11
3004813,Makedonska Kamenica,42.02,22.59194,MK,42,23,11
3010321,Kyustendil,42.28389,22.691111,BG,42,23,11
3010396,Zemen,42.478889,22.74917,BG,42,23,11
3003042,Delchevo,41.96722,22.76944,MK,42,23,11
2979545,Rusinovo,41.683331,22.808331,MK,42,23,11
3001698,Berovo,41.70306,22.85778,MK,42,23,11
2980113,Pehcevo,41.759441,22.89056,MK,42,23,11
3009516,Bobovdol,42.36972,23.01722,BG,42,23,11
2993092,Kocherinovo,42.083328,23.066669,BG,42,23,11
3003730,Blagoevgrad,42.01667,23.1,BG,42,23,11
3015658,Dupnitsa,42.26667,23.116671,BG,42,23,11
3023315,Simitli,41.883331,23.116671,BG,42,23,11
2979930,Rila,42.133331,23.133329,BG,42,23,11
3010483,Kresna,41.73333,23.15,BG,42,23,11
2989058,Stara Kresna,41.799999,23.183331,BG,42,23,11
3024578,Sapareva Banya,42.283329,23.26667,BG,42,23,11
2991285,Sandanski,41.566669,23.283331,BG,42,23,11
3026005,Razlog,41.886299,23.46714,BG,42,23,11
2970923,Bansko,41.838299,23.48851,BG,42,23,11
3022153,Gevgelija,41.139172,22.502501,MK,41,23,11
3025772,Pella,40.759998,22.519171,GR,41,23,11
3008820,Axioupoli,40.983608,22.535,GR,41,23,11
3016162,Platy,40.641899,22.535339,GR,41,23,11
2995823,Aiginio,40.501389,22.540001,GR,41,23,11
2971903,Evropos,40.89444,22.54472,GR,41,23,11
3001134,Valandovo,41.31694,22.56111,MK,41,23,11
2994280,Polykastro,40.99361,22.56583,GR,41,23,11
2979873,Koufalia,40.777779,22.571939,GR,41,23,11
3010726,Bogdanci,41.20306,22.57556,MK,41,23,11
3030822,Stojakovo,41.15556,22.577499,MK,41,23,11
2980059,Chalkidon,40.733059,22.599171,GR,41,23,11
2978337,Adendron,40.671669,22.604441,GR,41,23,11
3030902,Vasilevo,41.476109,22.64167,MK,41,23,11
3037797,Strumica,41.4375,22.64333,MK,41,23,11
2998165,Kuklish,41.405281,22.665279,MK,41,23,11
2979731,Nea Malgara,40.60944,22.681669,GR,41,23,11
3000519,Kymina,40.614719,22.691111,GR,41,23,11
2972430,Gefyra,40.73333,22.692221,GR,41,23,11
3004138,Vathylakkos,40.76944,22.70167,GR,41,23,11
3016167,Anatolikon,40.663059,22.71139,GR,41,23,11
2979589,Star Dojran,41.1875,22.720831,MK,41,23,11
2968805,Murtino,41.415279,22.726669,MK,41,23,11
3009153,Bosilovo,41.440559,22.727779,MK,41,23,11
2991575,Agios Athanasios,40.71722,22.72806,GR,41,23,11
3003672,Pyrgos,40.628609,22.73278,GR,41,23,11
2980541,Nea Mesimvria,40.751389,22.762501,GR,41,23,11
3026823,Ilovica,41.470558,22.798611,MK,41,23,11
2970747,Sindos,40.670448,22.80545,GR,41,23,11
2977415,Susica,41.437222,22.83639,MK,41,23,11
3000648,Nea Magnisia,40.6875,22.846939,GR,41,23,11
2980109,Pentalofos,40.741669,22.85194,GR,41,23,11
3005640,Kalochorion,40.641209,22.855801,GR,41,23,11
2981758,Nea Ionia,40.688889,22.856939,GR,41,23,11
2978658,Kilkis,40.99194,22.870831,GR,41,23,11
3034111,Novo Selo,41.413891,22.881109,MK,41,23,11
3037691,Menemeni,40.65694,22.9,GR,41,23,11
2991700,Neoi Epivaton,40.50296,22.907961,GR,41,23,11
2981149,Oraiokastro,40.730831,22.917219,GR,41,23,11
3006454,Peraia,40.500278,22.924999,GR,41,23,11
3005099,Melissochorion,40.76667,22.924999,GR,41,23,11
2978809,Thessaloniki,40.640282,22.94389,GR,41,23,11
3001157,Polichni,40.66671,22.948811,GR,41,23,11
2978865,Kalamaria,40.5825,22.950279,GR,41,23,11
3003514,Sykies,40.649441,22.95083,GR,41,23,11
3025053,Efkarpia,40.687778,22.953609,GR,41,23,11
2977957,Drymos,40.781391,22.95472,GR,41,23,11
3012549,Agios Pavlos,40.64056,22.95944,GR,41,23,11
3009438,Triandria,40.62278,22.971109,GR,41,23,11
3007213,Liti,40.745281,22.978609,GR,41,23,11
2992354,Pylaia,40.600559,22.987499,GR,41,23,11
3006285,Pefka,40.657219,22.99028,GR,41,23,11
2985708,Lagyna,40.723061,23,GR,41,23,11
2971861,Filiro,40.691509,23.004601,GR,41,23,11
3027491,Thermi,40.547119,23.01967,GR,41,23,11
2979885,Asvestochori,40.641251,23.02528,GR,41,23,11
2995104,Panorama,40.587791,23.0315,GR,41,23,11
